,Rating,Roaster,Coffee_Name,Review_Date,Review_Description,Complete_Review_URL,Roaster_Website_URL,Roaster_Location,Origin,Roast_Level,Aroma,Acidity,Body,Flavor,Aftertaste,Blind_Assessment,Notes,Bottom_Line,Price,url,Agtron_External,Agtron_Ground,Currency,Quantity,Unit,Price_USD
1315,95,Paradise Roasters,Coffea Diversa Rume Sudan Winey,2020-10-01,"Delicate, tropical, fruity and floral. Strawberry guava, bergamot, cocoa nib, sandalwood, plumeria in aroma and cup. Sweet-toned structure with juicy, vibrant acidity; silky, buoyant mouthfeel. Resonant, flavor-saturated, very long finish.",https://www.coffeereview.com/review/coffea-diversa-rume-sudan-winey/,https://paradiseroasters.com/,"Minneapolis, Minnesota","Suchitan, Guatemala",Light,9,9,9,9,9,"Delicate, tropical, fruity and floral. Strawberry guava, bergamot, cocoa nib, sandalwood, plumeria in aroma and cup. Sweet-toned structure with juicy, vibrant acidity; silky, buoyant mouthfeel. Resonant, flavor-saturated, very long finish.","This exceptional coffee was selected as the No. 13 coffee on Coffee Review’s list of the Top 30 Coffees of 2020. Produced by Jose Padilla and Gonzalo Hernandez of Coffea Diversa in Guatemala entirely from trees of the Rume Sudan Ethiopia landrace variety of Arabica and processed by fermenting twice, then drying in the whole cherry. Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","A fruit and floral bomb of a coffee from Ethiopia stock processed experimentally, encouraging an intricate array of tropical-leaning sensory notes.",19.95,https://www.coffeereview.com/review/coffea-diversa-rume-sudan-winey/,64,84,USD,113.398,grams,19.95
1316,94,Paradise Roasters,Hawai’i Puna Anaerobic Washed,2020-10-01,"Fruit- and honey-toned, richly sweet-tart. Lychee, tamarind, cocoa nib, hop flowers, almond brittle in aroma and cup. Sweetly tart structure with bright, juicy acidity; viscous, syrupy mouthfeel. Fruit-forward finish with honey and cocoa undertones.",https://www.coffeereview.com/review/hawaii-puna-anaerobic-washed/,https://paradiseroasters.com/,"Minneapolis, Minnesota","Puna growing region, Big Island of Hawai’i",Medium-Light,9,9,9,9,8,"Fruit- and honey-toned, richly sweet-tart. Lychee, tamarind, cocoa nib, hop flowers, almond brittle in aroma and cup. Sweetly tart structure with bright, juicy acidity; viscous, syrupy mouthfeel. Fruit-forward finish with honey and cocoa undertones.","Produced by Jim Chestnut and Edna Arakawa of Arakawa Estate from trees of the Caturra and Typica varieties of Arabica and processed by the anaerobic washed method with the addition of wine yeasts. Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","An unusual, exciting anaerobic-processed coffee that is all fruit and honey, with especially high-toned acidity.",19.95,https://www.coffeereview.com/review/hawaii-puna-anaerobic-washed/,58,76,USD,113.398,grams,19.95
1317,94,Stereo Coffee Roasters,Colombia Hacienda Casablanca,2020-10-01,"Richly sweet-tart, floral-toned. Narcissus, cocoa nib, apricot, almond nougat, fresh-cut cedar in aroma and cup. Sweetly tart structure with bright, juicy acidity; full, syrupy-smooth mouthfeel. The finish consolidates to notes of almond nougat and narcissus with cocoa nib undertones.",https://www.coffeereview.com/review/colombia-hacienda-casablanca/,,"Toronto, Ontario, Canada","Cundinamarca, Colombia",Medium-Light,9,9,9,9,8,"Richly sweet-tart, floral-toned. Narcissus, cocoa nib, apricot, almond nougat, fresh-cut cedar in aroma and cup. Sweetly tart structure with bright, juicy acidity; full, syrupy-smooth mouthfeel. The finish consolidates to notes of almond nougat and narcissus with cocoa nib undertones.",Produced by Liliana Caballero Rojas of Hacienda Casablanca from trees of the Castillo and Geisha varieties of Arabica and processed by the washed method. Visit www.stereocoffeeroasters.com or email [email protected] for more information.,"An unusual blend of the workhorse Castillo and celebrated Geisha varieties of Arabica produced this bright and juicy, cocoa-rich Colombia cup.",20.0,https://www.coffeereview.com/review/colombia-hacienda-casablanca/,62,78,USD,340.19399999999996,grams,20.0
1318,94,Kakalove Cafe,Ethiopia Natural Guji Kercha Lot Riverside,2020-10-01,"Delicate, sweetly fruit-toned, complex. Dried persimmon, nougat, lilac, dark chocolate, a hint of spearmint in aroma and cup. Sweetly tart structure with wine-like acidity; satiny, viscous mouthfeel. The chocolaty finish is supported by notes of persimmon and nougat.",https://www.coffeereview.com/review/ethiopia-natural-guji-kercha-lot-riverside/,http://www.kakalovecafe.com.tw/,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,9,9,9,9,8,"Delicate, sweetly fruit-toned, complex. Dried persimmon, nougat, lilac, dark chocolate, a hint of spearmint in aroma and cup. Sweetly tart structure with wine-like acidity; satiny, viscous mouthfeel. The chocolaty finish is supported by notes of persimmon and nougat.",Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopian landrace varieties of Arabica long grown in the region. Processed by the natural method (dried in the whole fruit). Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.,"The mint and persimmon suggest autumn in a cup: a richly sweet natural-processed Ethiopia, cleanly fruit-centered, with deep chocolate and spearmint suggestions.",275.0,https://www.coffeereview.com/review/ethiopia-natural-guji-kercha-lot-riverside/,58,78,TWD,226.796,grams,8.25
1319,95,JBC Coffee Roasters,San Diego Natural,2020-10-01,"Cleanly fruit-forward, high-toned. Strawberry guava, lemon verbena, cocoa nib, freesia, myrrh in aroma and cup. Sweet-tart structure with bright, juicy acidity; viscous, syrupy mouthfeel. Resonant, fruit-driven finish with notes of strawberry guava, lemon verbena and cocoa nib far into the long.",https://www.coffeereview.com/review/san-diego-natural/,https://www.jbccoffeeroasters.com/product-category/coffee/,"Madison, Wisconsin","Tarrazu, Costa Rica",Medium-Light,9,9,9,9,9,"Cleanly fruit-forward, high-toned. Strawberry guava, lemon verbena, cocoa nib, freesia, myrrh in aroma and cup. Sweet-tart structure with bright, juicy acidity; viscous, syrupy mouthfeel. Resonant, fruit-driven finish with notes of strawberry guava, lemon verbena and cocoa nib far into the long.",Grown by smallholding farmers in the admired Tarrazu region of Costa Rica and processed by the natural method at Beneficio San Diego. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.,"A clean, gorgeous natural-processed Costa Rica cup: bright, juicy, fruit-toned, without a hint of ferment.",17.9,https://www.coffeereview.com/review/san-diego-natural/,55,75,USD,340.19399999999996,grams,17.9
1320,94,JBC Coffee Roasters,Buna Boka #1,2020-10-01,"Floral, bright, citrusy, balanced. Star jasmine, cocoa nib, tangerine zest, caramel, cedar in aroma and cup. Balanced, sweetly tart structure with lively acidity; delicate, silky mouthfeel. The finish centers around jasmine-like floral notes.",https://www.coffeereview.com/review/buna-boka-1/,https://www.jbccoffeeroasters.com/product-category/coffee/,"Madison, Wisconsin","idamo (also Sidama) growing region, south-central Ethiopia",Medium-Light,9,9,9,9,8,"Floral, bright, citrusy, balanced. Star jasmine, cocoa nib, tangerine zest, caramel, cedar in aroma and cup. Balanced, sweetly tart structure with lively acidity; delicate, silky mouthfeel. The finish centers around jasmine-like floral notes.",Southern Ethiopia coffees like this one are produced from distinctive traditional Ethiopian landrace varieties of Arabica long grown in the region. This lot was processed by the wet or washed method (fruit skin and pulp are removed before drying). JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.,"A complex, compelling washed Sidama cup with spicy floral notes and bittersweet citrus tones.",18.75,https://www.coffeereview.com/review/buna-boka-1/,60,78,USD,340.19399999999996,grams,18.75
1321,94,JBC Coffee Roasters,El Jardin,2020-10-01,"Big, bright, juicy, balanced. Sticky rice, lychee, hazelnut, cocoa nib, narcissus in aroma and cup. Richly sweet structure with vibrant, tangy acidity; very syrupy mouthfeel. The flavor-laden finish leads with lychee and hazelnut with undertones of cocoa nib.",https://www.coffeereview.com/review/el-jardin/,https://www.jbccoffeeroasters.com/product-category/coffee/,"Madison, Wisconsin","Antioquia, Colombia",Medium-Light,9,9,9,9,8,"Big, bright, juicy, balanced. Sticky rice, lychee, hazelnut, cocoa nib, narcissus in aroma and cup. Richly sweet structure with vibrant, tangy acidity; very syrupy mouthfeel. The flavor-laden finish leads with lychee and hazelnut with undertones of cocoa nib.","Produced by Luis Alvaro Vargas entirely from trees of the Caturra ""Chiroso"" variety of Arabica and processed by the washed method. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","First-place prize winner in Antioquia, Colombia’s Best Cup competition and imported by Coffee For Peace, an organization dedicated to ending drug trafficking in Colombia.",28.0,https://www.coffeereview.com/review/el-jardin/,58,74,USD,226.796,grams,28.0
1322,92,Jaunt Coffee Roasters,Ethiopia Shantawene,2020-10-01,"Sweetly herbaceous, citrusy. Marjoram, lemon verbena, cocoa nib, freesia, maple syrup in aroma and cup. Sweet-savory structure with crisp, winey acidity; satiny mouthfeel. The finish leads with sweet herb notes supported by cocoa nib.",https://www.coffeereview.com/review/ethiopia-shantawene/,https://jauntcoffee.com/,"San Diego, California","Sidama (also Sidamo) growing region, southern Ethiopia",Light,9,8,8,9,8,"Sweetly herbaceous, citrusy. Marjoram, lemon verbena, cocoa nib, freesia, maple syrup in aroma and cup. Sweet-savory structure with crisp, winey acidity; satiny mouthfeel. The finish leads with sweet herb notes supported by cocoa nib.",Southern Ethiopia coffees like this one are produced from distinctive traditional Ethiopian landrace varieties of Arabica long grown in the region. This lot was processed by the wet or washed method (fruit skin and pulp are removed before drying). Jaunt Coffee Roasters is a San Diego-based roaster and café with an extensive coffee and food menu. Visit www.jauntcoffee.com for more information.,"A pretty, delicate but confident Sidama cup, with a clean, washed-process profile particularly animated by spice tones.",22.0,https://www.coffeereview.com/review/ethiopia-shantawene/,62,80,USD,340.19399999999996,grams,22.0
1323,92,JBC Coffee Roasters,Monte Alban,2020-10-01,"Crisply sweet, nut-toned. Almond brittle, tart pie cherry, magnolia, baking chocolate, oak in aroma and cup. Sweet structure with pert acidity; satiny-smooth mouthfeel. The finish consolidates to baking chocolate, pie cherry and oak.",https://www.coffeereview.com/review/monte-alban/,https://www.jbccoffeeroasters.com/product-category/coffee/,"Madison, Wisconsin","Oaxaca, Mexico",Medium-Light,9,8,8,9,8,"Crisply sweet, nut-toned. Almond brittle, tart pie cherry, magnolia, baking chocolate, oak in aroma and cup. Sweet structure with pert acidity; satiny-smooth mouthfeel. The finish consolidates to baking chocolate, pie cherry and oak.",Produced by smallholding farmers in the Oaxaca region of Mexico from trees of the Bourbon and Typica varieties of Arabica and processed by the washed method. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.,"A friendly, chocolate-toned Oaxaca cup with a sweet almond throughline.",20.0,https://www.coffeereview.com/review/monte-alban/,54,72,USD,340.19399999999996,grams,20.0
1324,91,Jaunt Coffee Roasters,Colombia Antioqiua,2020-10-01,"Rich-toned, bittersweet. Tamarind candy, hop flowers, fir, mustard seed, grape leaves in aroma and cup. Savory-sweet structure with brisk acidity; full, velvety mouthfeel. Richly drying finish with suggestions of tamarind and mustard seed.",https://www.coffeereview.com/review/colombia-antioqiua/,https://jauntcoffee.com/,"San Diego, California","Antioquia, Colombia",Medium-Light,8,8,8,9,8,"Rich-toned, bittersweet. Tamarind candy, hop flowers, fir, mustard seed, grape leaves in aroma and cup. Savory-sweet structure with brisk acidity; full, velvety mouthfeel. Richly drying finish with suggestions of tamarind and mustard seed.","Produced by Felipe Trujillo entirely from trees of the Castillo variety of Arabica and processed by the black honey method, in which the skins are removed from the fruit but virtually all of the pulp is allowed to dry on the beans, often resulting in a deep, pungent profile. Jaunt Coffee Roasters is a San Diego-based roaster and café with an extensive coffee and food menu. Visit www.jauntcoffee.com for more information.","Described by the roaster as “funky,” and in the best sense: fruit-toned, chocolaty and floral, all with a sweet-savory twist.",23.0,https://www.coffeereview.com/review/colombia-antioqiua/,56,76,USD,340.19399999999996,grams,23.0
1325,90,Jaunt Coffee Roasters,Colombia Tolima,2020-10-01,"Sweetly tart, delicately fermenty. Notes suggesting Jolly Rancher, chocolate fudge, rum barrel, baking spices, sandalwood in aroma and cup. Sweet structure with gentle, round acidity; velvety mouthfeel. Sweetly fermenty finish with crisp chocolate fudge notes throughout.",https://www.coffeereview.com/review/colombia-tolima/,https://jauntcoffee.com/,"San Diego, California","Tolima, Colombia",Medium-Light,8,8,8,8,8,"Sweetly tart, delicately fermenty. Notes suggesting Jolly Rancher, chocolate fudge, rum barrel, baking spices, sandalwood in aroma and cup. Sweet structure with gentle, round acidity; velvety mouthfeel. Sweetly fermenty finish with crisp chocolate fudge notes throughout.",Produced by Katerinne Gutierrez and family entirely from trees of the Yellow Wush Wush variety of Arabica and processed by the natural method. Jaunt Coffee Roasters is a San Diego-based roaster and café with an extensive coffee and food menu. Visit www.jauntcoffee.com for more information.,"A heady Colombia cup from the admired Ethiopian Wush Wush variety, processed by the natural method to bring out sweet but distinctive alcohol-ferment notes.",32.0,https://www.coffeereview.com/review/colombia-tolima/,54,72,USD,226.796,grams,32.0
1326,95,Equator Coffees,Kenya Wachuri,2020-10-01,"Sweetly spice-toned, chocolaty. Intense freesia-like flowers, dark chocolate, Concord grape, roasted macadamia nut, tangerine zest in aroma and cup. Sweetly rich tart structure with juicy acidity; lightly syrupy mouthfeel. Freesia and Concord grape notes ring on into the long finish.",https://www.coffeereview.com/review/kenya-wachuri/,https://www.equatorcoffees.com/,"San Rafael, California","Nyeri growing region, south-central Kenya",Medium,9,9,8,10,9,"Sweetly spice-toned, chocolaty. Intense freesia-like flowers, dark chocolate, Concord grape, roasted macadamia nut, tangerine zest in aroma and cup. Sweetly rich tart structure with juicy acidity; lightly syrupy mouthfeel. Freesia and Concord grape notes ring on into the long finish.","This coffee tied for the highest rating in a cupping of coffees from Kenya for Coffee Review’s October 2020 report. Composed of coffees from trees of the SL 28, Ruiru 11 and Batian varieties of Arabica and processed at the Wachuri Washing Station. Founded in 1995 by Brooke McDonnell and Helen Russell, Equator Coffees operates retail stores in the San Francisco Bay Area and provides coffee to hundreds of wholesale accounts. Visit www.equatorcoffees.com or call 800-809-7687 for more information.","Richly spice-toned floral- and fruit-driven, roasted to a dark medium to enhance the chocolate notes inherent in the green.",22.0,https://www.coffeereview.com/review/kenya-wachuri/,48,66,USD,340.19399999999996,grams,22.0
1327,95,Flight Coffee Co.,Kenya Baragwi Guama AB,2020-10-01,"Crisply sweet, richly savory, floral-toned. Peach, lilac, ripe sungold cherry tomato, almond brittle, frankincense in aroma and cup. Sweet-umami structure with jazzy acidity; very syrupy-smooth mouthfeel. The flavor-saturated finish carries over the promise of all the flavor notes from the cup.",https://www.coffeereview.com/review/kenya-baragwi-guama-ab/,,"Bedford, New Hampshire","Kirinyaga District, south-central Kenya",Medium-Light,9,9,9,9,9,"Crisply sweet, richly savory, floral-toned. Peach, lilac, ripe sungold cherry tomato, almond brittle, frankincense in aroma and cup. Sweet-umami structure with jazzy acidity; very syrupy-smooth mouthfeel. The flavor-saturated finish carries over the promise of all the flavor notes from the cup.","Produced by members of the Baragwi Farmers Co-operative Society Limited from trees of the SL28 and SL 34 varieties of Arabica. This coffee tied for the highest rating in a cupping of coffees from Kenya for Coffee Review’s October 2020 report. Flight Coffee Co. is a coffee-loving, quality-focused roasting company based in Bedford, New Hampshire. Visit www.flightcoffeeco.com or call 603-836-6228 for more information.",A classic Kenya cup in its spot-on balance of sweet (stone fruit) and savory-umami (ripe tomato) throughlines.,17.0,https://www.coffeereview.com/review/kenya-baragwi-guama-ab/,60,80,USD,340.19399999999996,grams,17.0
1328,95,Coffee Please,Kenya ARES,2020-10-01,"Berry-driven, sweetly herb-toned. Black currant, cocoa nib, thyme, lavender, oak in aroma and cup. Sweet-toned structure with bright acidity; satiny, buoyant mouthfeel. Rich, long-lasting, berry-toned finish.",https://www.coffeereview.com/review/kenya-ares/,https://www.facebook.com/CoffeepleaseTW/,"Taipei, Taiwan","Nyeri growing region, south-central Kenya",Medium-Light,9,9,9,9,9,"Berry-driven, sweetly herb-toned. Black currant, cocoa nib, thyme, lavender, oak in aroma and cup. Sweet-toned structure with bright acidity; satiny, buoyant mouthfeel. Rich, long-lasting, berry-toned finish.","This coffee tied for the highest rating in a cupping of coffees from Kenya for Coffee Review’s October 2020 report. Produced from trees of the admired SL-28 and SL-34 varieties of Arabica. Coffee Please is an artisanal roastery and cafe in Taipei’s Beitou District, famous for the nearby Yangming Mountain hot springs. Visit www.facebook.com/CoffeepleaseTW for more information.","Classic Kenya cup profile with concentrated notes of black currant and cocoa throughout, complicated by sweet-toned herb and floral notes.",380.0,https://www.coffeereview.com/review/kenya-ares/,54,74,TWD,115.0,grams,11.4
1329,95,DoDo Kaffa,Empress Kenya,2020-10-01,"Complex, nuanced, multi-layered. Red currant, cinnamon, lavender, marjoram, wild honey in aroma and cup. Sweetly tart structure with juicy, high-toned acidity; very syrupy mouthfeel. Resonant finish; fruit and floral notes carry forward and cocoa emerges.",https://www.coffeereview.com/review/empress-kenya/,,"Taipei, Taiwan","Kiambu growing region, south-central Kenya",Medium-Light,9,9,9,9,9,"Complex, nuanced, multi-layered. Red currant, cinnamon, lavender, marjoram, wild honey in aroma and cup. Sweetly tart structure with juicy, high-toned acidity; very syrupy mouthfeel. Resonant finish; fruit and floral notes carry forward and cocoa emerges.","This coffee tied for the highest rating in a cupping of coffees from Kenya for Coffee Review’s October 2020 report. Produced from trees of the admired SL-28 and SL-34 varieties of Arabica by smallholding farmers and processed at the Ritho FCS Handege Factory (wet mill). DoDo Kaffa is a nano-roaster of specialty coffee based in Taipei City, Taiwan since 2009. For more information, visit https://www.facebook.com/dodokaffa/.","A balanced but exciting Kenya cup: rich, floral-toned, sweetly herb-toned and resounding.",550.0,https://www.coffeereview.com/review/empress-kenya/,58,74,TWD,225.0,grams,16.5
1330,94,Evie's Cafe,Kenya Kiambu AB Top Lot,2020-10-01,"Complex, nuanced, multi-layered. Black currant, freesia-like flowers, honey, Nutella, cedar in aroma and cup. Sweetly tart structure with juicy, high-toned acidity; syrupy-smooth mouthfeel. The resonant finish leads with currant and freesia notes in the short, rounding to Nutella and cedar in the long.",https://www.coffeereview.com/review/kenya-kiambu-ab-top-lot/,,"Chia-Yi, Taiwan","Kiambu growing region, south-central Kenya",Medium-Light,9,9,9,9,8,"Complex, nuanced, multi-layered. Black currant, freesia-like flowers, honey, Nutella, cedar in aroma and cup. Sweetly tart structure with juicy, high-toned acidity; syrupy-smooth mouthfeel. The resonant finish leads with currant and freesia notes in the short, rounding to Nutella and cedar in the long.","This coffee tied for the second-highest rating in a cupping of coffees from Kenya for Coffee Review’s October 2020 report. Produced from trees of the admired SL-28 and SL-34 varieties of Arabica by smallholding farmers and processed at the Ritho FCS Handege Factory (wet mill). Evie’s Café, based in Chia-Yi Taiwan, specializes in fine roasted coffees as well as serving distinctive pour-overs and cold-brews. Visit https://m.facebook.com/eviescafe88/ for more information.","A classic Kenya cup saturated with distinct black currant notes, supported by spice-toned florals and chocolate-nut undertones.",450.0,https://www.coffeereview.com/review/kenya-kiambu-ab-top-lot/,54,72,TWD,227.0,grams,13.5
1331,94,Kakalove Cafe,Kenya Kiambu Maua Lot AB,2020-10-01,"Sweetly floral and delicately cocoa-toned. Honeysuckle, cocoa nib, Concord grape, agave, lemon-thyme in aroma and cup. High-toned structure with juicy, confident acidity; buoyant, lively, viscous mouthfeel. Honeysuckle and cocoa nib characterize the sweet finish.",https://www.coffeereview.com/review/kenya-kiambu-maua-lot-ab/,http://www.kakalovecafe.com.tw/,"Chia-Yi, Taiwan","Kiambu growing region, south-central Kenya",Medium-Light,9,9,9,9,8,"Sweetly floral and delicately cocoa-toned. Honeysuckle, cocoa nib, Concord grape, agave, lemon-thyme in aroma and cup. High-toned structure with juicy, confident acidity; buoyant, lively, viscous mouthfeel. Honeysuckle and cocoa nib characterize the sweet finish.",This coffee tied for the second-highest rating in a cupping of coffees from Kenya for Coffee Review’s October 2020 report. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.,"A vibrant floral- and cocoa-toned Kenya cup, juicy and sweet, with a particularly appealing mouthfeel.",325.0,https://www.coffeereview.com/review/kenya-kiambu-maua-lot-ab/,60,78,TWD,226.796,grams,9.75
1332,94,Klatch Coffee,Kenya Thunguri AA,2020-10-01,"Balanced, richly sweet-savory, deeply pungent. Ripe tomato, black currant, almond brittle, jasmine, oak in aroma and cup. Sweet-savory structure with vibrant, juicy acidity; full, satiny, nectar-like mouthfeel. The resonant finish leads with notes of black currant, ripe tomato and almond brittle.",https://www.coffeereview.com/review/kenya-thunguri-aa/,http://www.klatchcoffee.com,"Los Angeles, California","Kirinyaga District, south-central Kenya",Medium-Light,9,9,9,9,8,"Balanced, richly sweet-savory, deeply pungent. Ripe tomato, black currant, almond brittle, jasmine, oak in aroma and cup. Sweet-savory structure with vibrant, juicy acidity; full, satiny, nectar-like mouthfeel. The resonant finish leads with notes of black currant, ripe tomato and almond brittle.","This coffee tied for the second-highest rating in a cupping of coffees from Kenya for Coffee Review’s October 2020 report. Produced by smallholding members of the Kibirigwi Co-op and comprised entirely of coffees from trees of the SL28 variety of Arabica. Klatch Coffee is an award-winning small-batch roasting company in the Los Angeles area whose resident barista and trainer, Heather Perry, won both the 2003 and 2007 United States Barista Championships brewing a Klatch Coffee espresso blend. Visit www.klatchroasting.com or call 877-455-2824 for more information.",Classic Kenya presentation of sweet and savory in harmony: dark berry and umami elements frame the cup.,21.95,https://www.coffeereview.com/review/kenya-thunguri-aa/,58,80,USD,340.19399999999996,grams,21.95
1333,94,Pop Coffee Works,Kenya Kirinyaga Kabare Karani AA,2020-10-01,"Attractively tart, bright, complexly layered. Red currant, petrichor (a post-rain earthy note), wisteria, lemongrass, elm in aroma and cup. Sweet-tart structure with bright, juicy acidity; delicate, silky mouthfeel. The finish centers on notes of red currant and lemongrass; a pleasing coconut note surfaces in the long.",https://www.coffeereview.com/review/kenya-kirinyaga-kabare-karani-aa/,,"Toronto, Ontario, Canada","Kirinyaga District, south-central Kenya",Medium-Light,9,9,9,9,8,"Attractively tart, bright, complexly layered. Red currant, petrichor (a post-rain earthy note), wisteria, lemongrass, elm in aroma and cup. Sweet-tart structure with bright, juicy acidity; delicate, silky mouthfeel. The finish centers on notes of red currant and lemongrass; a pleasing coconut note surfaces in the long.","This coffee tied for the second-highest rating in a cupping of coffees for Coffee Review’s October 2020 report. Comprised of coffees from trees of the SL28, SL34, Ruiru 11 and Batian varieties of Arabica and processed at the Karani Factory (wet mill). Pop Coffee Works is a Toronto-based specialty coffee roaster with an emphasis on seasonal coffees. Visit www.popcoffeeworks.com for more information.","This Kenya cup leads with notes of sweet florals and red berries supported by an undercurrent of petrichor, the pleasing first aroma of rain on dry earth.",22.0,https://www.coffeereview.com/review/kenya-kirinyaga-kabare-karani-aa/,60,78,CAD,225.0,grams,16.28
1334,94,Small Eyes Cafe,Kenya Kirinyaga Kii,2020-10-01,"Sweetly herb-suffused, fruit-driven, hints of fresh earth. Lemon-thyme, mulberry, grapefruit zest, petrichor (a post-rain earthy note), myrrh in aroma and cup. Sweet-savory structure with bright acidity; syrupy-smooth mouthfeel. Savory-leaning, rich-toned finish.",https://www.coffeereview.com/review/kenya-kirinyaga-kii/,,"Yilan, Taiwan","Kirinyaga District, south-central Kenya",Medium-Light,9,9,9,9,8,"Sweetly herb-suffused, fruit-driven, hints of fresh earth. Lemon-thyme, mulberry, grapefruit zest, petrichor (a post-rain earthy note), myrrh in aroma and cup. Sweet-savory structure with bright acidity; syrupy-smooth mouthfeel. Savory-leaning, rich-toned finish.","This coffee tied for the second-highest rating in a cupping of coffees from Kenya for Coffee Review’s October 2020 report. Produced by members of the Kii Factory Co-op and comprised of coffees from trees of the SL28, SL34, Ruiru 11 and Batian varieties of Arabica. Small Eyes Café is a small, family-owned coffee shop in Yilan, Taiwan, specializing in artisanally roasted specialty coffee and homemade desserts. Visit https://www.facebook.com/Smalleyescafe for more information.","A deep, perfumy cup characterized by sweet berry and herb notes with a refreshing rain-on-earth note.",500.0,https://www.coffeereview.com/review/kenya-kirinyaga-kii/,57,77,TWD,200.0,grams,15.0
1335,94,Steady State Roasting,Kenya Rungeto,2020-10-01,"Deep, compelling, satisfying. Black currant, dark chocolate, blood orange zest, lavender, coconut in aroma and cup. Sweet in structure with richly rounded acidity; plump, syrupy mouthfeel. Coconut and lavender notes resonate into the long finish.",https://www.coffeereview.com/review/kenya-rungeto/,,"Carlsbad, California","Kirinyaga District, south-central Kenya",Medium-Light,9,9,9,9,8,"Deep, compelling, satisfying. Black currant, dark chocolate, blood orange zest, lavender, coconut in aroma and cup. Sweet in structure with richly rounded acidity; plump, syrupy mouthfeel. Coconut and lavender notes resonate into the long finish.","This coffee tied for the second-highest rating in a cupping of coffees from Kenya for Coffee Review’s October 2020 report. Produced by members of the Kii Factory Co-op and comprised of coffees from trees of the SL28, SL34, Ruiru 11 and Batian varieties of Arabica. Steady State Roasting is an award-winning small-batch roastery dedicated to the craft and care of providing specialty coffee. The company takes pride in sourcing unique, high-quality coffee direct from farmers so that customers can enjoy fine coffee at home or in the Steady State tasting room in downtown Carlsbad, California. Visit www.steadystateroasting.com for more information.","A pretty, confident, tropical-leaning Kenya cup with coconut notes throughout pleasantly complicated by spicy florals and dark chocolate.",23.0,https://www.coffeereview.com/review/kenya-rungeto/,56,72,USD,340.19399999999996,grams,23.0
1336,94,States Coffee,Kenya AA Top Gatomboya,2020-10-01,"Deep-toned, richly aromatic, complex. Black currant, honeysuckle, tamarind, dark chocolate, sandalwood in aroma and cup. Sweet-tart structure with juicy, sparkling acidity; plush, syrupy-smooth mouthfeel. The flavor-saturated finish consolidates to notes of blackcurrant and dark chocolate with hints of sandalwood.",https://www.coffeereview.com/review/kenya-aa-top-gatomboya/,,"Martinez, California","Nyeri growing region, south-central Kenya",Medium-Light,9,9,9,9,8,"Deep-toned, richly aromatic, complex. Black currant, honeysuckle, tamarind, dark chocolate, sandalwood in aroma and cup. Sweet-tart structure with juicy, sparkling acidity; plush, syrupy-smooth mouthfeel. The flavor-saturated finish consolidates to notes of blackcurrant and dark chocolate with hints of sandalwood.","This coffee tied for the second-highest rating in a cupping of coffees from Kenya for Coffee Review’s October 2020 report. Produced from trees of the celebrated SL28 and SL34 varieties of Arabica associated with Kenya’s finest coffees. Wet-processed using meticulous traditional methods at the Gatomboya washing station operated by the Barichu Cooperative Society. Founded in 2015, States Coffee is a community-focused coffee and bread company in the Bay Area of California, featuring coffee roasted in-house and artisan-baked goods. Beans available in-store only. Visit www.statescoffee.com for more information.",Alive with intrigue in aroma and flavor: dark berry and deep chocolate notes with undertones of perfumy aromatic wood.,12.0,https://www.coffeereview.com/review/kenya-aa-top-gatomboya/,54,72,USD,226.796,grams,12.0
